name,address,tel,tel_alt,fax,fax_alt,email,supervisor,curriculum,lat,lng
The Learning House [fka Perfect Performance Training Centre],"Blk 120 Potong Pasir Avenue 1 #01-810  , Singapore 350120",62822711,NA,NA,NA,perfecttraining@gmail.com,Wei Hongmin (Mdm),TUTORIAL,1.33545353246781,103.863387980398
The Learning Museum,"Blk 38 Beo Crescent #01-30 (2nd Storey)  , Singapore 160038",83885232,NA,NA,NA,thelearningmuseum@live.com,Mok Yuen Lai (Miss),TUTORIAL,1.28855393184564,103.827290023383
The Learning Place,"1 Segar Road #03-01/02 Zhenghua Community Club , Singapore 677738",62822281,NA,NA,NA,daniel@3kings.com.sg,Low Chee Yeu,ENRICHMENT,1.3868890013597899,103.771719585228
The Learning Venue,"Blk 215 Ang Mo Kio Avenue 1 #01-895  , Singapore 560215",81858994,NA,NA,NA,mathmedics28@gmail.com,Soo Wai Cheong,TUTORIAL,1.36655830166124,103.841624082978
The LearningLab Education Centre,"(Main) 101 Thomson Road #03-03 United Square #03-04 to #03-12, #03-22 to #03-24, #04-03/04/05, #04-10 to 19, #05-01 to 09, Singapore 307591",67338711,NA,NA,NA,enquiry@thelearninglab.com.sg,"Ong Sue Chen, Charlene-Denise (Ms)",TUTORIAL,1.3172436296066499,103.844003130499
The LearningLab Education Centre,"35 Rochester Drive #02-26 to #02-35 The Rochester , Singapore 138639",62381171,NA,NA,NA,charleneong@thelearninglab.com.sg,"NA",TUTORIAL,1.3053512123807198,103.78834737032
The Little Prince Language School,"Blk 963 Jurong West Street 91 #01-310  , Singapore 640963",67925114,NA,67925114,NA,enquiries@thelittleprince.com.sg,Ng Shu Hua (Miss),ENRICHMENT,1.3418593999478101,103.69208945241199
The Math Studio,"262 Balestier Road #04-03 Okio , Singapore 329714",68167600,NA,NA,NA,jeff@themathstudio.com.sg,Yeo Eng Hung,TUTORIAL,1.32213331175282,103.85321681525998
The Music Lab,"116 Middle Road #05-02 ICB Enterprise House , Singapore 188972",63382991,NA,63383983,NA,denisechew@themusiclab.com.sg,"Chew Chui Lian, Denise (Mdm)",FINE ARTS,1.29927530958544,103.85352044032
The Oak Tree Enrichment Centre,"607 Bukit Timah Road #02-01  , Singapore 269708",64696006,NA,NA,NA,"NA",Regina Wong Mee Heng (Mdm),ENRICHMENT,1.32425774460427,103.809541571306
The Olive Tree Learning Hub,"10 Winstedt Road #03-01 Block A , Singapore 227977",91192159,NA,NA,NA,Mgmt.olivetree@gmail.com,Yap Shinn,TUTORIAL,1.31015138780078,103.84193205287399
The Pear Tree Centre for Education,"35 Selegie Road #10-25 Parklane Shopping Mall , Singapore 188307",63386578,NA,NA,NA,delfin.pereira@thepeartree.com.sg,"Pereira, Mary Delfin  (Dr)",ENRICHMENT,1.3006510265884599,103.84944198056
The Physics and Maths Cafe Education Centre,"430 Lorong 6 Toa Payoh #15-01 Orange Tee Building , Singapore 319402",81574440,NA,NA,NA,admin@thephysicscafe.com,Sim Siong Hin,TUTORIAL,1.3313978330974798,103.849389455225
The Piano Academy,"1 Coleman Street #04-21 The Adelphi , Singapore 179803",63369886,NA,NA,NA,info@jazzpiano.com.sg,"Tan Siew Yen, Magdalene (Miss)",FINE ARTS,1.29115683869181,103.851044280765
The Pique Lab Learning Centre,"10 Jalan Serene #02-20 Serene Centre #02-05A, #02-17A, #02-18, Singapore 258748",69091063,NA,NA,NA,hello@thepiquelab.com,"Soon Yong Ming, Mervin",TUTORIAL,1.3225953918961202,103.813698681482
The Purple Train Learning Station,"900 South Woodlands Drive #06-03 Woodlands Civic Centre , Singapore 730900",63655996,NA,63655996,NA,lakshmi.pt@gmail.com,Lakshmi (Mdm),ENRICHMENT,1.4349900160224798,103.786982122747
The R Learning Lab,"321 Alexandra Road #03-11 Alexandra Central , Singapore 159971",62523024,NA,NA,NA,louise.grant@repton.edu.sg,"Grant, Louise Mary (Mrs)",ENRICHMENT,1.2874770765285402,103.805253381137
The Raffles Trust School of Higher Learning,"Blk 21 Ghim Moh Road #01-149  , Singapore 270021",64638597,NA,64636133,NA,clm@rafflestrust.org,Chan Lai Meng,TUTORIAL,1.3101030259411999,103.78854595072399
The Science Lab Learning Centre,"215N Upper Thomson Road  , Singapore 574349",64560143,NA,NA,NA,d_loke@hotmail.com,"Loke Kwong Yan, Daniel",TUTORIAL,1.3522694909319197,103.83495651410101
The Squirrel Learning Centre,"144 Upper Bukit Timah Road #B1-17 Beauty World Centre , Singapore 588177",81351457,NA,NA,NA,jim_cheong2000@yahoo.com,Cheong Siew Kuan,TUTORIAL,1.3424126418864297,103.776539385678
The Study School,"1 Jalan Anak Bukit #02-45 Bukit Timah Plaza , Singapore 588996",64665324,NA,NA,NA,chooihoe@thestudyschool.com.sg,Lim Chooi Hoe,TUTORIAL,1.3386567762293,103.778560467143
The Thinking Minds - A Learning Centre,"Blk 217 Bukit Batok Street 21 #01-361  , Singapore 650217",93858068,NA,NA,NA,angelateo15@gmail.com,"Leong Ai Ung, Angela (Ms)",TUTORIAL,1.3467339218441698,103.754727840299
The Tots' Classroom,"Blk 531 Bedok North Street 3 #01-704  , Singapore 460531",64455881,NA,NA,NA,thetotsclassroom@mail.com,Soh Huang Ting (Miss),ENRICHMENT,1.33312991885914,103.92615313978399
The Water Family Enrichment Centre,"767 Upper Serangoon Road #B1-07 Spazio @ Kovan , Singapore 534635",97964130,NA,NA,NA,info@twfec.org,"Toh Jiayi, Jerry",TUTORIAL,1.35469895424797,103.87832982574899
The Whizz Enrichment Hub,"Blk 883 Woodlands Street 82 #02-466 Woodlands North Plaza , Singapore 730883",62699600,NA,62690995,NA,chanronnie@hotmail.com,"Chan Hock Heng, Ronnie",TUTORIAL,1.44285548185508,103.79096509012899
The Word Learning Centre,"900 South Woodlands Drive #06-02 Woodlands Civic Centre , Singapore 730900",62194701,NA,62194702,NA,enquiry@thewordlearningcentre.com,"Quek Su Lin, Belina (Ms)",ENRICHMENT,1.4349900160224798,103.786982122747
The Write Connection Learning Centre,"(Main) 733 Bukit Timah Road #02-05  , Singapore 269748",66353515,NA,NA,NA,enquiry@thewriteconnection.com.sg,Kar Yuen Barg (Mrs) nee Lim Kar Yuen Kezia,ENRICHMENT,1.3298254398168998,103.79946995598301
The Write Connection Learning Centre,"293 Lorong 6 Toa Payoh #02-03 SAFRA Clubhouse (Toa Payoh) , Singapore 3193867",69317980,NA,NA,NA,tpy@thewriteconnection.com.sg,Kar Yuen Barg (Mrs) nee Lim Kar Yuen Kezia,ENRICHMENT,-1,-1
The Write Connection Learning Centre,"80 Matine Parade Road #09-05/06 Parkway Parade , Singapore 449269",64404540,NA,NA,NA,enquiry@thewriteconnection.com.sg,Kar Yuen Barg (Mrs) nee Lim Kar Yuen Kezia,ENRICHMENT,1.30115259939855,103.90528181677799
The Write Connection Learning Centre,"Blk 134 Jurong Gateway Road #02-307E  , Singapore 600134",68167123,NA,NA,NA,jr@thewriteconnection.com.sg,Kar Yuen Barg (Mrs) nee Lim Kar Yuen Kezia,ENRICHMENT,1.3339941384974299,103.738819152518
The Write Connection Learning Centre,"Blk 202 Bedok North Street 1 #01-487/489  , Singapore 460202",69207511,NA,NA,NA,beok@thewriteconnection.com.sg,Kar Yuen Barg (Mrs) nee Lim Kar Yuen Kezia,ENRICHMENT,1.32565628436985,103.92799097538901
The Write Connection Learning Centre,"Blk 237 Bishan Street 22 #B1-176  , Singapore 570237",67535237,NA,NA,NA,bn@thewriteconnection.com.sg,Kar Yuen Barg (Mrs) nee Lim Kar Yuen Kezia,ENRICHMENT,1.35941996844392,103.847150338684
The Write Connection Learning Centre,"1 Tampines Central 5 #03-16 CPF Tampines Building , Singapore 529508",69208681,NA,NA,NA,tpn@thewriteconnection.com.sg,Kar Yuen Barg (Mrs) nee Lim Kar Yuen Kezia,ENRICHMENT,1.3531003516819298,103.943743442837
The Writer's Place,"1 Woodlands Street 81 #02-01 Woodlands Community Club , Singapore 738526",91832129,NA,NA,NA,sylviawanailing@gmail.com,Wan Ai Ling (Ms),ENRICHMENT,1.4397303487171103,103.78823540314
Thesys English Learning Centre,"1 Maritime Square #02-65 Harbourfront Centre , Singapore 99253",87422100,NA,NA,NA,admin@elloquence.com.sg,Goh Choo Peng,TUTORIAL,-1,-1
Think Education Learning Centre,"420 North Bridge Road #06-27 North Bridge Centre , Singapore 188727",90697017,NA,NA,NA,admin@thinkeducation.com.sg,"Zou Junming, Terence",TUTORIAL,1.29722778327746,103.85494555505
Think Tank - Growing Thinkers Learning Centre,"(Main) 78 Namly Place  , Singapore 267229",64696585,NA,64694262,NA,enquiries@thethinktank.sg,"Kee Chun Chu, Samantha (Ms)",ENRICHMENT,1.32438593180756,103.79670802397699
Think Tank - Growing Thinkers Learning Centre,"69 Frankel Avenue (1st Storey)  , Singapore 458197",66363685,NA,NA,NA,enquiries@thethinktank.sg,"Kee Chun Chu, Samantha (Ms)",ENRICHMENT,1.31560429262755,103.91892884572901
Think Teach Academy,"246C Upper Thomson Road Thomson Garden Estate , Singapore 574370",64519500,NA,NA,NA,algene@thinkteachacademy.com,"Tan Qing Wei, Al-Gene",TUTORIAL,1.35365853664853,103.834436591215
Thinkel Learning Lab,"91 Bukit Batok West Avenue 2 #03-02  , Singapore 659206",65151067,NA,NA,NA,contactkelvinsim@yahoo.com,Sim Yeow Heng,TUTORIAL,1.35263033284222,103.749284028954
Thinkers Club Education Centre,"Blk 727 Jurong West Avenue 5 #B1-182  , Singapore 640727",67901882,NA,NA,NA,thinkerclubeducation@gmail.com,Siti Aisyah binte Mohamed Kuppai (Miss),TUTORIAL,1.34578289547383,103.697658651819
Thinking Lab [fka Edu-Net Learning Centre],"Blk 257 Bishan Street 22 #B1-327  , Singapore 570257",82883030,NA,62763093,NA,sg82883030@gmail.com,Koh Yen Hoon (Mdm),TUTORIAL,1.3597168735144902,103.84310310527
Thinktank Learning Centre,"Blk 306 Choa Chu Kang Avenue 4 #01-681  , Singapore 680306",67600616,NA,NA,NA,eugene@tuitiongenius.com,Toh Yew Keat,TUTORIAL,1.38495672477602,103.74287795726102
Thought and Words Learning Centre,"15 Siglap Road #01-11 Mandarin Gardens , Singapore 448912",62415531,NA,NA,NA,tnw.writers@gmail.com,"Tan Ror Kwee, Joseph",TUTORIAL,1.3070606743179098,103.923769732724
Tian Xing Education Centre,"Blk 633 Bukit Batok Central #01-130 (2nd Storey)  , Singapore 650633",69099140,NA,NA,NA,tianxingedu@gmail.com,Wong Seow Ling (Miss),TUTORIAL,1.34915709980566,103.751134497377
Tien Hsia Language School,"(Main) 190 Clemenceau Avenue #04-02 Singapore Shopping Centre , Singapore 239924",68832131,NA,68832796,NA,enquiry@tienhsia.com,Chee Chern Swee (Mdm),LINGUISTICS,1.2981321476693501,103.84413837480899
Tien Hsia Language School,"1 Bukit Batok Central Link #05-10 West Mall , Singapore 658713",63142131,NA,65150628,NA,enquiry@tienhsia.com,Chee Chern Swee (Mdm),LINGUISTICS,1.3502968356830503,103.749064191572
Tien Hsia Language School,"1 Jurong West Central 2 #03-07A Jurong Point , Singapore 648886",65642131,NA,63160689,NA,enquiry@tienhsia.com,Chee Chern Swee (Mdm),LINGUISTICS,1.3394520043632099,103.706685012926
Tien Hsia Language School,"1 Marine Parade Central #10-04 to #10-07 Parkway Centre , Singapore 449408",63482131,NA,NA,NA,enquiry@tienhsia.com,Chee Chern Swee (Mdm),LINGUISTICS,1.30188733858698,103.905996039776
Tien Hsia Language School,"10 Choa Chu Kang Road #01-02 Bukit Panjang Delivery Base , Singapore 689379",62388558,63142131,NA,NA,enquiry@tienhsia.com,Chee Chern Swee (Mdm),LINGUISTICS,1.37926976214425,103.75921438879499
Tien Hsia Language School,"9 Sentul Crescent #04-04  , Singapore 828654",62812131,NA,63857701,NA,enquiry@tienhsia.com,Chee Chern Swee (Mdm),LINGUISTICS,1.4101132860569998,103.906031930618
Tien Hsia Language School,"Blk 205 Hougang Street 21 #04-01 Heartland Mall-Kovan , Singapore 530205",64872131,NA,62829103,NA,enquiry@tienhsia.com,Chee Chern Swee (Mdm),LINGUISTICS,1.35954177325562,103.885167372726
Tien Hsia Language School,"Blk 355 Sembawang Way #02-01  , Singapore 750355",65562131,NA,65562608,NA,enquiry@tienhsia.com,Chee Chern Swee (Mdm),LINGUISTICS,1.4495448562113002,103.81872759237
Tien Hsia Language School,"Blk 506 Tampines Central 1 #01-361 (3rd Storey)  , Singapore 520506",67842131,NA,NA,NA,enquiry@tienhsia.com,Chee Chern Swee (Mdm),LINGUISTICS,1.35595238706012,103.94593740086701
Tien Hsia Language School,"Blk 713 Ang Mo Kio Avenue 6 #01-4032  , Singapore 560713",62388558,64512131,65549485,NA,enquiry@tienhsia.com,Chee Chern Swee (Mdm),LINGUISTICS,1.37145809347749,103.84651632682801
Tim Gan Math Learning Centre,"587 Bukit Timah Road #03-36 Coronation Plaza , Singapore 269707",64622547,NA,NA,NA,timganmath@gmail.com,"Gan Yew Peng, Timothy",TUTORIAL,1.32382476526222,103.810016420022
Tinkerlab Science Learning Centre,"985 Upper Serangoon Road (2nd Storey)  , Singapore 534731",63151986,NA,NA,NA,tinker_lab@yahoo.com,Tan Hsing Hui (Mdm),ENRICHMENT,1.3622119497489098,103.886929279763
Tiong Bahru Learning Centre,"Blk 46 Jalan Bukit Ho Swee #01-888  , Singapore 160046",96833557,NA,NA,NA,TiongBahruLC@outlook.sg,Phang Ngaip Jua,TUTORIAL,1.28829579725143,103.826144732416
TLS Tutorial Centre,"10 Winstedt Road #02-04 Block A , Singapore 227977",68360061,NA,NA,NA,rodney@tlsacademy.org,"Chua Kea Chaw, Rodney",TUTORIAL,1.31015138780078,103.84193205287399
TMC Learning Hub [fka TMC Tuition Centre],"250 Middle Road  , Singapore 188983",66909588,NA,66909598,NA,learninghub@tmc.edu.sg,Chin Kon Yuen (Dr),TUTORIAL,1.30147227531692,103.85063670725599
TML Tuition Shop,"Blk 118 Aljunied Avenue 2 #02-124  , Singapore 380118",91445054,NA,NA,NA,tmltuitionshop@yahoo.com.sg,Tan Meng Lee,TUTORIAL,1.32000040187833,103.88736306467699
Tokyo Codomo Japanese Language Centre,"19 Tanglin Road #12-05 Tanglin Shopping Centre , Singapore 247909",67343254,NA,67343254,NA,"NA",Kenichi Aihara,LINGUISTICS,1.30637274642467,103.82703651448799
Tomas Music School,"50 East Coast Road #01-98 Roxy Square , Singapore 428769",63443671,NA,63489798,NA,enquiries@tomas-music.com,"Liauw Kiun Chai, Thomas",FINE ARTS,1.3043330840871898,103.904060346056
Tomo Japanese Language School,"190 Clemenceau Avenue #03-24 Singapore Shopping Centre , Singapore 239924",97583140,NA,NA,NA,kobekinuta@gmail.com,"Low Xiu Xuan, Shereen (Miss)",LINGUISTICS,1.2981321476693501,103.84413837480899
Tony Buzan Learning Centre,"1 Goldhill Plaza #02-49 Podium Block , Singapore 308899",63334433,NA,63535595,NA,info@buzanlearningcentre.com,Toi Yong Poh,COMMERCE,1.31782868139699,103.84288937427601
Toppers Education Centre,"149 Rochor Road #05-13/14 Fu Lu Shou Complex , Singapore 188425",63364262,NA,64742484,NA,info@topperseducation.com,Gopinathanpillai Pradeep,TUTORIAL,1.30145299324793,103.854495182879
Topperz@Work Education Centre,"420 North Bridge Road #04-02/03 North Bridge Centre , Singapore 188727",63386434,NA,63456794,NA,shanthi@topperzatwork.com,Chinnaiyan Aruludainambi,TUTORIAL,1.29722778327746,103.85494555505
Totsville Montessori Centre,"(Main) Blk 284 Bishan Street 22 #01-203  , Singapore 570284",64559604,64550774,64550774,NA,serene@totsville.com.sg,Lim Lay Khim (Mdm),ENRICHMENT,1.3588666646290501,103.844150538229
Totsville Montessori Centre,"6 Sin Ming Road #01-04 Sin Ming Plaza , Singapore 575585",64550774,NA,64550775,NA,serene@totsville.com.sg,Lim Lay Khim (Mdm),ENRICHMENT,1.3528637342999,103.836407211393
Totsville Montessori Centre,"Blk 203 Hougang Street 21 #01-49 (2nd Storey)  , Singapore 530203",62876227,NA,64550774,NA,serene@totsville.com.sg,Lim Lay Khim (Mdm),ENRICHMENT,1.35816293570102,103.884400266646
Trilingual Kids Academy,"Blk 28 Fernwood Terrace #01-01A  , Singapore 458556",97212437,NA,NA,NA,trilingualkidssg@gmail.com,Anya Kashyap (Mrs),ENRICHMENT,1.3094462797203401,103.925025756325
Trinity Learning Centre,"Blk 134 Jurong East Street 13 #04-309E  , Singapore 600134",65619113,NA,NA,NA,trinityteach@yahoo.com.sg,"Low Song Chien, Benjamin",TUTORIAL,1.3339941384974299,103.738819152518
Triquetra Tuition Centre,"Blk 215 Bishan Street 23 #B1-203  , Singapore 570215",65530050,NA,67567577,NA,"NA",Toh Hannah (Ms),TUTORIAL,1.35708728798564,103.848808695541
Tropics Language School,"520 North Bridge Road #B1-01 Wisma Alsagoff , Singapore 188742",63392621,NA,NA,NA,tropicsls@gmail.com,Jung Hee Jung (Miss),LINGUISTICS,1.29869825160137,103.85603615204398
True Learning Centre,"200 Jurong East Avenue 1 #03-09/10  , Singapore 609789",68998134,NA,NA,NA,enquiry@truelearning.com.sg,"Teo Swee Ling, Angeline (Miss)",TUTORIAL,1.3504168630631501,103.728921192192
True Learning Centre (JCUBE),"2 Jurong East Central 1 #04-02/03 JCube , Singapore 609731",67089382,NA,NA,NA,enquiry@truelearning.com.sg,Tan Yew Meng,TUTORIAL,1.33326819054575,103.740176738102
True Learning Centre (Kovan),"2 Kovan Road #01-07 Simon Plaza , Singapore 548008",62858648,NA,NA,NA,angeline@truelearning.com.sg,"Teo Swee Ling, Angeline (Miss)",TUTORIAL,1.3619626865502599,103.884972234399
True Learning Centre (Novena),"179B Thomson Road Goldhill Shoppijng Centre , Singapore 307626",62528189,NA,NA,NA,angeline@truelearning.com.sg,"Teo Swee Ling, Angeline (Miss)",TUTORIAL,1.3183878450233502,103.843633044252
Tsing Ying Language School,"Blk 134 Jurong Gateway Road #04-309D  , Singapore 600134",65630600,NA,65630600,NA,admin@21tsingying.com,Zhang Yingyi (Mdm),LINGUISTICS,1.3339941384974299,103.738819152518
Tuffaha Readers' Niche,"150 Changi Road #02-04 Guthrie Building , Singapore 419973",62479004,NA,62479004,NA,tuffahareaders@hotmail.com,Nur Anisah bte Abdullah Chan (Mdm),ENRICHMENT,1.31666850870967,103.90221358437799
Tulip Montessori School,"Blk 642 Choa Chu Kang Street 64 #01-65  , Singapore 680642",67620688,NA,NA,NA,tulip@tulipmontessori.com,"Hong Yin Chan, Ivy (Mdm)",ENRICHMENT,1.39839626401991,103.749200958426
Tutor @ 9 Learning Centre,"9 Thomson Hills Drive  , Singapore 574754",64581803,NA,64512117,NA,9thomtutor@gmail.com,Chua Bin Fong,TUTORIAL,1.3784618418436299,103.83212165826001
Twinkle Stars Learning Centre,"9 One-North Gateway #01-39  , Singapore 138643",67772494,NA,NA,NA,info@twinklestars.sg,"Seah Hwee Ying, Melina (Miss)",ENRICHMENT,1.3017332215461999,103.790000677857
Twinkle Stars Montessori,"Blk 86 Marine Parade Central #04-316  , Singapore 440086",64400983,NA,64400983,NA,ts_montessori@yahoo.com.sg,Chua Joo Lin (Mdm),ENRICHMENT,1.3017372167588899,103.906754510468
Ty-Jia English Language School,"20 Upper Circular Road #01-33/34/35 The Riverwalk , Singapore 058416",62990198,NA,NA,NA,info@tyjia.org,"Soh, Jayne Rebecca (Mrs)",LINGUISTICS,1.28898501675478,103.848418328571
U E Learning Centre,"Blk 134 Jurong Gateway Road #04-307A  , Singapore 600134",64250982,NA,NA,NA,gh_chee@hotmail.com,Chee Geok Hwa (Mdm),ENRICHMENT,1.3339941384974299,103.738819152518
U.Excel Reading and Writing Learning Hub,"101 Thomson Road #01-20/27 United Square , Singapore 307591",62584722,NA,62584503,NA,enquiries@gugifted.com,"Chong Mei Koon, Deanne (Miss)",ENRICHMENT,1.3172436296066499,103.844003130499
U-Excel Education Centre,"35 Rochester Drive #02-15/16 The Rochester , Singapore 138639",64699007,NA,NA,NA,Uexcel77@gmail.com,Gu Zhenyu (Mdm),TUTORIAL,1.3053512123807198,103.78834737032
UMA Mental Arithmetic Learning Centre,"Blk 845 Yishun Street 81 #02-180  , Singapore 760845",67596978,NA,NA,NA,zhushuihua@yahoo.com,Zhu Shuihua,ENRICHMENT,1.41601880503752,103.835000766612
U-Neek Kids Learning Centre [fka Haikel Education Centre],"Blk 38 Chai Chee Avenue #01-203  , Singapore 461038",62438571,NA,62438571,NA,fouzi@bedokschool.com,Fouzi bin Salah Abdat,TUTORIAL,1.32592470872426,103.92582430473101
United Lisen Education Centre,"37 Middle Road #05-00 UWEEI Building , Singapore 188946",66351111,NA,NA,NA,emjoyenglishsg@gmail.com,Li Jia (Ms),LINGUISTICS,1.2969818875776,103.85548013259
Universal Language School,"10 Jalan Besar #12-06/07 Sim Lim Tower , Singapore 208787",62913565,NA,62914060,NA,info@uls.edu.sg,Presna Gavendren (Miss),LINGUISTICS,1.3038113301821002,103.85463996092899
Uptrend Education Centre,"3 Temasek Boulevard #03-027M/N & #03-084/085/086/087  , Singapore 038983",62358558,NA,62356518,NA,peh@uptrend.com.sg,Peh Tan Kiat,TUTORIAL,1.29484614894922,103.857705211747
UU Education Centre,"Blk 57 Marine Terrace #01-123  , Singapore 440057",62416949,NA,67491748,NA,uuchsg@hotmail.com,Hu Xiaohong (Mdm),TUTORIAL,1.30651257347316,103.915484799847
Vedic Method Education Centre,"74 Thomson Road  , Singapore 307590",63388814,NA,63386311,NA,kenneth@vedicmethod.com,Kenneth Sudekar s/o Edwin Jeyaseelan,TUTORIAL,1.31604937684481,103.845143823098
Versatile Stepping Stones Study Centre,"Blk 441 Fajar Road #B1-466  , Singapore 670441",68922412,NA,67621546,NA,"NA",Constance Foo Yuan Shea (Mdm),TUTORIAL,1.38322219117286,103.770836884573
Versatile Stepping Stones Study Centre,"Blk 441 Fajar Road #B1-466  , Singapore 670441",68922412,NA,67621546,NA,"NA",Constance Foo Yuan Shea (Mdm),TUTORIAL,1.38322219117286,103.770836884573
Verve Music School,"Blk 713 Ang Mo Kio Avenue 6 #01-4040 (2nd Storey)  , Singapore 560713",65544097,NA,NA,NA,enquiry@vervemusic.com.sg,"Lim Lay Kuan, Rachel (Miss)",FINE ARTS,1.37145809347749,103.84651632682801
